Date,Open,High,Low,Close,Adj Close,Volume
2010-10-27,96.949997,96.949997,96.949997,96.949997,96.949997,0
2010-10-28,96.949997,96.949997,96.949997,96.949997,96.949997,0
2010-10-29,96.949997,96.949997,96.949997,96.949997,96.949997,0
2010-11-01,72.919998,73.059998,72.580002,73.059998,73.059998,20
2010-11-02,72.540001,72.540001,72.540001,72.540001,72.540001,0
2010-11-03,72.779999,72.779999,72.440002,72.440002,72.440002,10
2010-11-04,72.989998,72.989998,72.989998,72.989998,72.989998,0
2010-11-05,72.989998,72.989998,72.989998,72.989998,72.989998,0
2010-11-08,72.989998,72.989998,72.989998,72.989998,72.989998,0
2010-11-09,75.260002,75.260002,75.260002,75.260002,75.260002,0
2010-11-10,75.360001,75.360001,75.360001,75.360001,75.360001,0
2010-11-11,75.519997,75.519997,75.519997,75.519997,75.519997,0
2010-11-12,74.900002,74.900002,74.900002,74.900002,74.900002,0
2010-11-15,75.269997,75.589996,75.269997,75.589996,75.589996,330
2010-11-16,75.589996,75.589996,75.589996,75.589996,75.589996,0
2010-11-17,74.519997,74.610001,74.519997,74.610001,74.610001,25
2010-11-18,75.260002,75.260002,75.260002,75.260002,75.260002,0
2010-11-19,74.889999,74.889999,74.889999,74.889999,74.889999,0
2010-11-22,74.889999,74.889999,74.889999,74.889999,74.889999,0
2010-11-23,75.180000,75.180000,75.180000,75.180000,75.180000,0
2010-11-24,75.180000,75.180000,75.180000,75.180000,75.180000,0
2010-11-25,76.769997,76.809998,76.769997,76.809998,76.809998,370
2010-11-26,76.900002,76.900002,76.900002,76.900002,76.900002,0
2010-11-29,76.989998,76.989998,76.870003,76.870003,76.870003,3000
2010-11-30,77.379997,77.639999,77.379997,77.389999,77.389999,1070
2010-12-01,77.680000,77.680000,77.680000,77.680000,77.680000,2000
2010-12-02,77.680000,77.680000,77.680000,77.680000,77.680000,0
2010-12-03,78.610001,78.610001,77.860001,77.860001,77.860001,1000
2010-12-06,77.860001,77.860001,77.860001,77.860001,77.860001,0
2010-12-07,78.860001,78.860001,78.860001,78.860001,78.860001,0
2010-12-08,79.089996,79.089996,79.089996,79.089996,79.089996,0
2010-12-09,79.830002,79.830002,79.660004,79.660004,79.660004,12
2010-12-10,79.879997,79.879997,79.879997,79.879997,79.879997,0
2010-12-13,79.519997,79.519997,79.519997,79.519997,79.519997,0
2010-12-14,78.900002,79.580002,78.900002,79.580002,79.580002,1000
2010-12-15,79.739998,79.739998,79.739998,79.739998,79.739998,0
2010-12-16,80.419998,80.419998,80.419998,80.419998,80.419998,0
2010-12-17,79.680000,79.680000,79.680000,79.680000,79.680000,370
2010-12-20,79.680000,79.680000,79.680000,79.680000,79.680000,0
2010-12-21,81.290001,81.629997,81.290001,81.629997,81.629997,2009
2010-12-22,81.730003,82.129997,81.730003,82.129997,82.129997,2129
2010-12-23,82.199997,82.199997,81.959999,82.029999,82.029999,3000
2010-12-27,81.580002,81.580002,81.580002,81.580002,81.580002,0
2010-12-28,81.430000,82.040001,81.430000,82.040001,82.040001,2150
2010-12-29,82.070000,82.070000,81.980003,81.980003,81.980003,360
2010-12-30,81.099998,81.099998,81.099998,81.099998,81.099998,0
2011-01-03,81.580002,81.580002,81.510002,81.550003,81.550003,2360
2011-01-04,81.349998,81.459999,81.349998,81.459999,81.459999,1064
2011-01-05,81.459999,81.459999,81.459999,81.459999,81.459999,0
2011-01-06,81.459999,81.459999,81.459999,81.459999,81.459999,0
2011-01-07,83.900002,83.989998,83.730003,83.730003,83.730003,1678
2011-01-10,83.889999,83.889999,83.699997,83.699997,83.699997,2000
2011-01-11,84.209999,84.209999,84.209999,84.209999,84.209999,0
2011-01-12,84.279999,84.279999,84.279999,84.279999,84.279999,0
2011-01-13,83.620003,83.620003,82.349998,82.349998,82.349998,2032
2011-01-14,82.269997,82.610001,82.269997,82.610001,82.610001,2300
2011-01-17,82.930000,82.930000,82.930000,82.930000,82.930000,0
2011-01-18,82.760002,82.760002,82.570000,82.570000,82.570000,300
2011-01-19,81.620003,81.620003,81.620003,81.620003,81.620003,0
2011-01-20,81.610001,81.610001,81.129997,81.129997,81.129997,2309
2011-01-21,81.050003,81.050003,81.050003,81.050003,81.050003,0
2011-01-24,80.680000,80.680000,80.680000,80.680000,80.680000,0
2011-01-25,80.669998,80.669998,80.669998,80.669998,80.669998,0
2011-01-26,80.989998,81.220001,80.989998,81.070000,81.070000,1050
2011-01-27,80.889999,80.889999,80.889999,80.889999,80.889999,110
2011-01-28,80.680000,80.680000,80.680000,80.680000,80.680000,0
2011-01-31,80.199997,80.199997,80.199997,80.199997,80.199997,0
2011-02-01,80.410004,80.879997,80.410004,80.879997,80.879997,3000
2011-02-02,80.970001,81.059998,80.919998,81.059998,81.059998,3250
2011-02-03,81.699997,81.699997,81.650002,81.650002,81.650002,250
2011-02-04,82.370003,82.370003,82.370003,82.370003,82.370003,0
2011-02-07,82.370003,82.370003,82.370003,82.370003,82.370003,0
2011-02-08,83.110001,83.110001,82.690002,82.730003,82.730003,1197
2011-02-09,82.559998,82.559998,82.559998,82.559998,82.559998,0
2011-02-10,82.669998,83.070000,82.669998,83.070000,83.070000,600
2011-02-11,83.910004,83.910004,83.910004,83.910004,83.910004,0
2011-02-14,84.599998,84.599998,84.599998,84.599998,84.599998,0
2011-02-15,84.279999,84.349998,84.279999,84.349998,84.349998,165
2011-02-16,84.779999,84.779999,84.470001,84.470001,84.470001,235
2011-02-17,84.239998,84.300003,84.059998,84.300003,84.300003,7000
2011-02-18,84.309998,84.309998,84.309998,84.309998,84.309998,0
2011-02-21,83.480003,83.480003,83.480003,83.480003,83.480003,0
2011-02-22,83.550003,83.570000,83.290001,83.290001,83.290001,1150
2011-02-23,82.559998,82.559998,82.559998,82.559998,82.559998,100
2011-02-24,82.559998,82.559998,82.559998,82.559998,82.559998,0
2011-02-25,81.830002,82.250000,81.830002,82.080002,82.080002,10000
2011-02-28,82.379997,82.379997,82.379997,82.379997,82.379997,0
2011-03-01,81.949997,81.949997,81.949997,81.949997,81.949997,0
2011-03-02,81.949997,81.949997,81.949997,81.949997,81.949997,0
2011-03-03,81.400002,81.589996,81.400002,81.589996,81.589996,551
2011-03-04,81.239998,81.239998,81.239998,81.239998,81.239998,0
2011-03-07,81.000000,81.000000,80.489998,80.489998,80.489998,25
2011-03-08,80.489998,80.489998,80.489998,80.489998,80.489998,0
2011-03-09,81.239998,81.239998,81.239998,81.239998,81.239998,0
2011-03-10,80.930000,80.930000,80.930000,80.930000,80.930000,0
2011-03-11,80.339996,80.440002,80.339996,80.440002,80.440002,1000
2011-03-14,80.440002,80.440002,80.440002,80.440002,80.440002,0
2011-03-15,80.440002,80.440002,80.440002,80.440002,80.440002,0
2011-03-16,78.370003,78.370003,78.050003,78.050003,78.050003,1000
2011-03-17,78.040001,78.709999,78.040001,78.110001,78.110001,2909
2011-03-18,77.800003,77.800003,77.800003,77.800003,77.800003,0
2011-03-21,78.349998,78.559998,78.349998,78.559998,78.559998,406
2011-03-22,78.320000,78.320000,78.320000,78.320000,78.320000,0
2011-03-23,78.599998,78.599998,78.599998,78.599998,78.599998,0
2011-03-24,79.070000,79.199997,79.070000,79.080002,79.080002,1020
2011-03-25,79.080002,79.080002,79.080002,79.080002,79.080002,0
2011-03-28,80.110001,80.110001,80.110001,80.110001,80.110001,0
2011-03-29,80.190002,80.190002,80.190002,80.190002,80.190002,0
2011-03-30,80.870003,80.870003,80.870003,80.870003,80.870003,0
2011-03-31,80.239998,80.239998,80.239998,80.239998,80.239998,0
2011-04-01,81.000000,81.000000,81.000000,81.000000,81.000000,0
2011-04-04,80.559998,80.559998,80.559998,80.559998,80.559998,0
2011-04-05,80.660004,80.660004,80.610001,80.610001,80.610001,1000
2011-04-06,79.860001,79.860001,79.830002,79.830002,79.830002,4000
2011-04-07,79.809998,79.809998,79.809998,79.809998,79.809998,0
2011-04-08,79.410004,79.410004,79.349998,79.349998,79.349998,4000
2011-04-11,79.129997,79.129997,79.129997,79.129997,79.129997,0
2011-04-12,78.199997,78.199997,77.949997,77.949997,77.949997,40
2011-04-13,77.970001,78.330002,77.970001,78.010002,78.010002,8036
2011-04-14,77.720001,77.760002,77.720001,77.739998,77.739998,2300
2011-04-15,78.459999,78.459999,78.459999,78.459999,78.459999,0
2011-04-18,78.839996,78.849998,78.250000,78.529999,78.529999,32927
2011-04-19,78.339996,78.339996,78.339996,78.339996,78.339996,0
2011-04-20,78.779999,78.779999,78.779999,78.779999,78.779999,0
2011-04-21,78.720001,78.720001,78.720001,78.720001,78.720001,0
2011-04-26,79.120003,79.230003,79.120003,79.230003,79.230003,10018
2011-04-27,78.900002,78.900002,78.900002,78.900002,78.900002,0
2011-04-28,78.459999,78.800003,78.459999,78.800003,78.800003,100
2011-04-29,78.889999,78.889999,78.889999,78.889999,78.889999,0
2011-05-02,79.580002,79.580002,78.910004,78.910004,78.910004,200
2011-05-03,78.900002,78.900002,78.550003,78.550003,78.550003,65
2011-05-04,78.279999,78.279999,77.739998,77.739998,77.739998,53
2011-05-05,77.680000,77.760002,77.680000,77.760002,77.760002,4009
2011-05-06,77.760002,77.760002,77.760002,77.760002,77.760002,0
2011-05-09,80.690002,80.769997,80.690002,80.769997,80.769997,200
2011-05-10,80.730003,80.900002,80.730003,80.900002,80.900002,4000
2011-05-11,81.199997,81.199997,81.199997,81.199997,81.199997,0
2011-05-12,80.919998,80.940002,80.919998,80.940002,80.940002,300
2011-05-13,81.389999,81.389999,81.389999,81.389999,81.389999,0
2011-05-16,81.099998,81.099998,81.070000,81.070000,81.070000,1000
2011-05-17,80.290001,80.290001,80.290001,80.290001,80.290001,0
2011-05-18,80.370003,80.489998,80.370003,80.489998,80.489998,1000
2011-05-19,81.070000,81.070000,80.739998,80.739998,80.739998,1050
2011-05-20,81.040001,81.040001,81.040001,81.040001,81.040001,0
2011-05-23,81.000000,81.000000,80.680000,80.680000,80.680000,210
2011-05-24,80.360001,80.360001,80.360001,80.360001,80.360001,0
2011-05-25,80.309998,80.660004,80.309998,80.529999,80.529999,3250
2011-05-26,80.160004,80.449997,80.160004,80.449997,80.449997,2009
2011-05-27,80.379997,80.379997,80.379997,80.379997,80.379997,0
2011-05-30,80.339996,80.339996,80.269997,80.269997,80.269997,120
2011-05-31,80.139999,80.139999,80.139999,80.139999,80.139999,0
2011-06-01,80.139999,80.139999,80.139999,80.139999,80.139999,0
2011-06-02,78.680000,78.680000,78.169998,78.169998,78.169998,5010
2011-06-03,77.879997,77.879997,77.730003,77.730003,77.730003,4600
2011-06-06,77.730003,77.730003,77.730003,77.730003,77.730003,0
2011-06-07,76.010002,76.010002,75.800003,75.800003,75.800003,2000
2011-06-08,75.349998,75.800003,75.349998,75.800003,75.800003,4800
2011-06-09,75.650002,75.650002,75.570000,75.570000,75.570000,3009
2011-06-10,76.419998,76.419998,76.260002,76.260002,76.260002,330
2011-06-13,76.279999,76.279999,76.279999,76.279999,76.279999,0
2011-06-14,76.620003,76.620003,76.620003,76.620003,76.620003,0
2011-06-15,77.070000,77.070000,77.070000,77.070000,77.070000,0
2011-06-16,77.239998,77.440002,77.059998,77.440002,77.440002,7000
2011-06-17,77.019997,77.019997,76.809998,76.809998,76.809998,1000
2011-06-20,76.650002,76.900002,76.589996,76.900002,76.900002,3100
2011-06-21,76.989998,77.519997,76.980003,77.519997,77.519997,6027
2011-06-22,77.470001,77.470001,77.470001,77.470001,77.470001,0
2011-06-23,77.110001,77.260002,77.110001,77.260002,77.260002,1000
2011-06-24,77.480003,77.480003,77.370003,77.370003,77.370003,1000
2011-06-27,77.099998,77.099998,77.099998,77.099998,77.099998,0
2011-06-28,77.449997,77.459999,77.449997,77.459999,77.459999,25
2011-06-29,78.019997,78.139999,78.019997,78.040001,78.040001,8018
2011-06-30,77.900002,78.370003,77.900002,78.370003,78.370003,2000
2011-07-01,79.089996,79.089996,79.089996,79.089996,79.089996,0
2011-07-04,79.419998,79.419998,79.419998,79.419998,79.419998,0
2011-07-05,79.669998,79.669998,79.650002,79.650002,79.650002,120
2011-07-06,80.400002,80.400002,80.400002,80.400002,80.400002,0
2011-07-07,81.150002,81.150002,81.150002,81.150002,81.150002,0
2011-07-08,80.930000,80.930000,80.930000,80.930000,80.930000,0
2011-07-11,81.209999,81.349998,81.209999,81.279999,81.279999,130
2011-07-12,81.139999,81.400002,81.139999,81.400002,81.400002,1000
2011-07-13,81.040001,81.040001,80.959999,80.959999,80.959999,1130
2011-07-14,80.199997,80.199997,80.199997,80.199997,80.199997,0
2011-07-15,80.050003,80.050003,80.050003,80.050003,80.050003,0
2011-07-18,79.809998,79.809998,79.809998,79.809998,79.809998,0
2011-07-19,80.139999,80.139999,80.139999,80.139999,80.139999,0
2011-07-20,80.839996,80.839996,80.599998,80.599998,80.599998,50
2011-07-21,80.320000,80.660004,80.320000,80.430000,80.430000,38723
2011-07-22,80.860001,80.860001,80.559998,80.559998,80.559998,2697
2011-07-25,80.070000,80.500000,80.070000,80.500000,80.500000,3900
2011-07-26,80.500000,80.500000,80.500000,80.500000,80.500000,0
2011-07-27,79.059998,79.059998,79.059998,79.059998,79.059998,0
2011-07-28,78.459999,79.239998,78.459999,79.239998,79.239998,1000
2011-07-29,78.040001,78.300003,77.900002,77.900002,77.900002,4653
2011-08-01,78.470001,78.470001,77.669998,77.669998,77.669998,6857
2011-08-02,77.449997,77.449997,77.279999,77.279999,77.279999,1000
2011-08-03,77.279999,77.279999,77.279999,77.279999,77.279999,0
2011-08-04,76.190002,76.190002,76.190002,76.190002,76.190002,640
2011-08-05,73.029999,73.029999,72.300003,72.300003,72.300003,20170
2011-08-08,71.309998,71.360001,71.309998,71.360001,71.360001,241
2011-08-09,71.360001,71.360001,71.360001,71.360001,71.360001,0
2011-08-10,70.430000,70.430000,68.510002,68.720001,68.720001,1500
2011-08-11,69.639999,69.639999,68.930000,69.639999,69.639999,4018
2011-08-12,69.639999,69.639999,69.639999,69.639999,69.639999,0
2011-08-15,71.540001,71.540001,71.050003,71.050003,71.050003,2289
2011-08-16,71.669998,71.669998,71.669998,71.669998,71.669998,0
2011-08-17,71.669998,71.750000,71.669998,71.669998,71.669998,4018
2011-08-18,70.910004,70.910004,69.000000,69.080002,69.080002,12412
2011-08-19,68.180000,68.180000,68.180000,68.180000,68.180000,0
2011-08-22,67.669998,67.669998,67.669998,67.669998,67.669998,0
2011-08-23,68.570000,68.570000,68.190002,68.279999,68.279999,510
2011-08-24,68.279999,68.279999,68.279999,68.279999,68.279999,0
2011-08-25,70.129997,70.129997,70.129997,70.129997,70.129997,0
2011-08-26,68.349998,69.980003,68.349998,69.970001,69.970001,2419
2011-08-29,70.900002,71.279999,70.800003,71.279999,71.279999,1200
2011-08-30,72.410004,72.410004,72.410004,72.410004,72.410004,0
2011-08-31,72.790001,73.459999,72.790001,73.209999,73.209999,2241
2011-09-01,73.410004,73.889999,73.410004,73.889999,73.889999,65
2011-09-02,73.889999,73.889999,73.889999,73.889999,73.889999,0
2011-09-05,73.889999,73.889999,73.889999,73.889999,73.889999,0
2011-09-06,70.419998,71.029999,70.089996,71.029999,71.029999,3296
2011-09-07,71.029999,71.029999,71.029999,71.029999,71.029999,0
2011-09-08,71.029999,71.029999,71.029999,71.029999,71.029999,0
2011-09-09,71.029999,71.029999,71.029999,71.029999,71.029999,0
2011-09-12,72.650002,72.809998,72.250000,72.809998,72.809998,185
2011-09-13,73.629997,73.629997,73.629997,73.629997,73.629997,0
2011-09-14,74.199997,74.199997,73.900002,74.199997,74.199997,1000
2011-09-15,74.750000,74.750000,74.699997,74.750000,74.750000,5000
2011-09-16,75.120003,75.790001,75.120003,75.790001,75.790001,350
2011-09-19,75.669998,75.669998,75.669998,75.669998,75.669998,0
2011-09-20,77.019997,77.019997,77.019997,77.019997,77.019997,0
2011-09-21,75.519997,75.519997,75.519997,75.519997,75.519997,0
2011-09-22,75.519997,75.519997,75.519997,75.519997,75.519997,0
2011-09-23,72.610001,72.610001,72.610001,72.610001,72.610001,0
2011-09-26,73.209999,73.209999,73.209999,73.209999,73.209999,0
2011-09-27,73.209999,73.209999,73.209999,73.209999,73.209999,0
2011-09-28,75.129997,75.129997,74.470001,74.470001,74.470001,265
2011-09-29,73.800003,73.800003,73.800003,73.800003,73.800003,0
2011-09-30,74.169998,74.169998,74.169998,74.169998,74.169998,0
2011-10-04,71.400002,71.500000,71.000000,71.110001,71.110001,16900
2011-10-05,73.110001,73.629997,73.110001,73.629997,73.629997,200
2011-10-06,74.449997,74.449997,74.449997,74.449997,74.449997,0
2011-10-07,74.540001,74.540001,74.540001,74.540001,74.540001,0
2011-10-10,75.239998,75.239998,75.239998,75.239998,75.239998,0
2011-10-11,75.900002,75.940002,75.879997,75.940002,75.940002,13000
2011-10-12,75.500000,76.139999,75.500000,76.139999,76.139999,148
2011-10-13,75.620003,75.620003,75.330002,75.330002,75.330002,130
2011-10-14,75.989998,75.989998,75.820000,75.820000,75.820000,130
2011-10-17,76.260002,76.260002,76.260002,76.260002,76.260002,0
2011-10-18,76.279999,76.279999,76.279999,76.279999,76.279999,0
2011-10-19,77.089996,77.089996,77.089996,77.089996,77.089996,0
2011-10-20,76.300003,76.300003,76.300003,76.300003,76.300003,0
2011-10-21,76.629997,77.089996,76.629997,77.089996,77.089996,5000
2011-10-24,77.680000,77.849998,77.680000,77.849998,77.849998,135
2011-10-25,77.900002,77.900002,77.239998,77.239998,77.239998,64
2011-10-26,76.849998,76.849998,76.849998,76.849998,76.849998,0
2011-10-27,77.669998,77.669998,77.669998,77.669998,77.669998,0
2011-10-28,78.330002,78.580002,78.330002,78.580002,78.580002,13865
2011-10-31,78.699997,78.699997,78.639999,78.639999,78.639999,8506
2011-11-01,77.209999,77.209999,77.209999,77.209999,77.209999,0
2011-11-02,77.800003,77.800003,77.800003,77.800003,77.800003,0
2011-11-03,78.730003,78.730003,78.730003,78.730003,78.730003,0
2011-11-04,78.400002,78.400002,78.400002,78.400002,78.400002,0
2011-11-07,78.550003,78.550003,78.550003,78.550003,78.550003,0
2011-11-08,78.959999,78.959999,78.959999,78.959999,78.959999,0
2011-11-09,79.099998,79.589996,79.099998,79.589996,79.589996,5000
2011-11-10,79.269997,79.269997,78.860001,78.860001,78.860001,27
2011-11-11,79.860001,79.860001,79.629997,79.629997,79.629997,4000
2011-11-14,80.169998,80.180000,79.949997,79.949997,79.949997,1062
2011-11-15,79.940002,79.940002,79.940002,79.940002,79.940002,0
2011-11-16,80.500000,80.500000,80.500000,80.500000,80.500000,0
2011-11-17,78.900002,79.120003,78.870003,79.120003,79.120003,10826
2011-11-18,78.230003,78.379997,78.129997,78.129997,78.129997,507
2011-11-21,76.110001,76.110001,76.110001,76.110001,76.110001,0
2011-11-22,76.050003,76.050003,76.050003,76.050003,76.050003,0
2011-11-23,75.750000,75.750000,75.750000,75.750000,75.750000,0
2011-11-24,75.900002,75.900002,75.669998,75.669998,75.669998,1000
2011-11-25,76.519997,76.519997,76.519997,76.519997,76.519997,0
2011-11-28,76.930000,77.820000,76.930000,77.820000,77.820000,30
2011-11-29,78.220001,78.220001,78.220001,78.220001,78.220001,0
2011-11-30,77.720001,79.870003,77.720001,79.870003,79.870003,4009
2011-12-01,79.930000,80.209999,79.930000,80.120003,80.120003,122
2011-12-02,81.300003,81.300003,81.300003,81.300003,81.300003,0
2011-12-05,81.500000,81.500000,81.500000,81.500000,81.500000,0
2011-12-06,81.629997,81.629997,81.379997,81.379997,81.379997,600
2011-12-07,81.169998,81.339996,81.169998,81.339996,81.339996,600
2011-12-08,81.180000,81.180000,81.180000,81.180000,81.180000,0
2011-12-09,80.089996,81.309998,80.089996,81.309998,81.309998,645
2011-12-12,81.029999,81.699997,81.029999,81.029999,81.029999,806
2011-12-13,81.730003,82.360001,81.730003,82.360001,82.360001,1120
2011-12-14,81.010002,81.010002,81.010002,81.010002,81.010002,0
2011-12-15,81.370003,81.370003,81.370003,81.370003,81.370003,0
2011-12-16,81.629997,81.629997,81.629997,81.629997,81.629997,0
2011-12-19,80.980003,80.980003,80.980003,80.980003,80.980003,0
2011-12-20,80.910004,82.150002,80.910004,82.150002,82.150002,326
2011-12-21,82.440002,82.440002,82.250000,82.250000,82.250000,30
2011-12-22,83.239998,83.239998,83.239998,83.239998,83.239998,0
2011-12-23,84.150002,84.150002,84.150002,84.150002,84.150002,0
2011-12-27,84.230003,84.230003,84.230003,84.230003,84.230003,0
2011-12-28,84.160004,84.160004,84.160004,84.160004,84.160004,0
2011-12-29,84.739998,84.739998,84.739998,84.739998,84.739998,0
2011-12-30,85.029999,85.029999,85.029999,85.029999,85.029999,0
2012-01-02,85.029999,85.029999,85.029999,85.029999,85.029999,0
2012-01-03,85.879997,85.879997,85.400002,85.550003,85.550003,95000
2012-01-04,85.360001,85.690002,85.360001,85.690002,85.690002,1
2012-01-05,86.620003,86.620003,86.620003,86.620003,86.620003,0
2012-01-06,86.830002,87.750000,86.830002,87.750000,87.750000,86
2012-01-09,87.169998,87.169998,87.169998,87.169998,87.169998,0
2012-01-10,88.180000,88.180000,88.180000,88.180000,88.180000,0
2012-01-11,88.470001,88.470001,88.470001,88.470001,88.470001,0
2012-01-12,88.820000,88.820000,87.620003,87.620003,87.620003,11500
2012-01-13,88.199997,88.290001,88.120003,88.290001,88.290001,2548
2012-01-16,88.660004,88.910004,88.660004,88.910004,88.910004,5957
2012-01-17,88.760002,88.870003,88.760002,88.839996,88.839996,157
2012-01-18,88.279999,88.309998,88.279999,88.309998,88.309998,250
2012-01-19,88.620003,88.620003,88.620003,88.620003,88.620003,0
2012-01-20,88.300003,88.489998,88.110001,88.110001,88.110001,312
2012-01-23,87.830002,87.830002,87.830002,87.830002,87.830002,0
2012-01-24,87.860001,87.860001,87.860001,87.860001,87.860001,0
2012-01-25,88.230003,88.230003,88.070000,88.070000,88.070000,5600
2012-01-26,87.720001,88.089996,87.639999,87.639999,87.639999,19600
2012-01-27,87.139999,87.139999,86.879997,86.879997,86.879997,70
2012-01-30,86.860001,86.860001,86.849998,86.849998,86.849998,50
2012-01-31,86.900002,87.089996,86.900002,87.089996,87.089996,469
2012-02-01,87.660004,87.660004,87.349998,87.510002,87.510002,5590
2012-02-02,87.750000,87.800003,87.699997,87.699997,87.699997,580
