Date,Open,High,Low,Close,Adj Close,Volume
2008-08-13,60.709999,60.709999,60.709999,60.709999,60.709999,0
2008-08-14,60.900002,60.900002,60.900002,60.900002,60.900002,0
2008-08-15,60.930000,60.930000,60.930000,60.930000,60.930000,0
2008-08-18,60.810001,60.810001,60.810001,60.810001,60.810001,0
2008-08-19,59.380001,59.380001,59.380001,59.380001,59.380001,0
2008-08-20,59.720001,59.720001,59.720001,59.720001,59.720001,0
2008-08-21,58.950001,58.950001,58.950001,58.950001,58.950001,0
2008-08-22,59.950001,59.950001,59.950001,59.950001,59.950001,0
2008-08-25,59.520000,59.520000,59.520000,59.520000,59.520000,0
2008-08-26,59.930000,59.930000,59.930000,59.930000,59.930000,0
2008-08-27,59.750000,59.750000,59.750000,59.750000,59.750000,0
2008-08-28,60.689999,60.689999,60.689999,60.689999,60.689999,0
2008-08-29,60.700001,60.700001,60.700001,60.700001,60.700001,0
2008-09-01,60.700001,60.700001,60.700001,60.700001,60.700001,0
2008-09-02,61.610001,61.610001,61.610001,61.610001,61.610001,0
2008-09-03,61.130001,61.130001,61.130001,61.130001,61.130001,0
2008-09-04,59.349998,59.349998,59.349998,59.349998,59.349998,0
2008-09-05,57.910000,57.910000,57.910000,57.910000,57.910000,0
2008-09-08,59.200001,59.200001,59.200001,59.200001,59.200001,0
2008-09-09,58.919998,58.919998,58.919998,58.919998,58.919998,0
2008-09-10,58.700001,58.700001,58.700001,58.700001,58.700001,0
2008-09-11,58.400002,58.400002,58.400002,58.400002,58.400002,0
2008-09-12,58.930000,58.930000,58.930000,58.930000,58.930000,0
2008-09-15,57.320000,57.320000,57.320000,57.320000,57.320000,0
2008-09-16,56.380001,56.380001,56.380001,56.380001,56.380001,0
2008-09-17,55.389999,55.389999,55.389999,55.389999,55.389999,0
2008-09-18,55.419998,55.419998,55.419998,55.419998,55.419998,0
2008-09-19,58.500000,58.500000,58.500000,58.500000,58.500000,0
2008-09-22,57.720001,57.720001,57.720001,57.720001,57.720001,0
2008-09-23,57.349998,57.349998,57.349998,57.349998,57.349998,0
2008-09-24,57.209999,57.209999,57.209999,57.209999,57.209999,0
2008-09-25,58.340000,58.340000,58.340000,58.340000,58.340000,0
2008-09-26,57.310001,57.310001,57.310001,57.310001,57.310001,0
2008-09-29,54.880001,54.880001,54.880001,54.880001,54.880001,0
2008-09-30,55.110001,55.110001,55.110001,55.110001,55.110001,0
2008-10-01,54.869999,54.869999,54.869999,54.869999,54.869999,0
2008-10-02,53.500000,53.500000,53.500000,53.500000,53.500000,0
2008-10-03,54.790001,54.790001,54.790001,54.790001,54.790001,0
2008-10-06,50.910000,50.910000,50.910000,50.910000,50.910000,0
2008-10-07,50.340000,50.340000,50.340000,50.340000,50.340000,0
2008-10-08,47.380001,47.380001,47.380001,47.380001,47.380001,0
2008-10-09,46.189999,46.189999,46.189999,46.189999,46.189999,0
2008-10-10,42.950001,42.950001,42.950001,42.950001,42.950001,0
2008-10-13,47.840000,47.840000,47.840000,47.840000,47.840000,0
2008-10-14,49.139999,49.139999,49.139999,49.139999,49.139999,0
2008-10-15,45.950001,45.950001,45.950001,45.950001,45.950001,0
2008-10-16,43.689999,43.689999,43.689999,43.689999,43.689999,0
2008-10-17,45.189999,45.189999,45.189999,45.189999,45.189999,0
2008-10-20,45.689999,45.689999,45.689999,45.689999,45.689999,0
2008-10-21,45.220001,45.220001,45.220001,45.220001,45.220001,0
2008-10-22,43.200001,43.200001,43.200001,43.200001,43.200001,0
2008-10-23,42.709999,42.709999,42.709999,42.709999,42.709999,0
2008-10-24,40.599998,40.599998,40.599998,40.599998,40.599998,0
2008-10-27,40.959999,40.959999,40.959999,40.959999,40.959999,0
2008-10-28,45.580002,45.580002,45.580002,45.580002,45.580002,0
2008-10-29,45.439999,45.439999,45.439999,45.439999,45.439999,0
2008-10-30,46.020000,46.020000,46.020000,46.020000,46.020000,0
2008-10-31,47.139999,47.139999,47.139999,47.139999,47.139999,0
2008-11-03,47.500000,47.500000,47.500000,47.500000,47.500000,0
2008-11-04,49.869999,49.869999,49.869999,49.869999,49.869999,0
2008-11-05,48.820000,48.820000,48.820000,48.820000,48.820000,0
2008-11-06,45.480000,45.480000,45.480000,45.480000,45.480000,0
2008-11-07,46.660000,46.660000,46.660000,46.660000,46.660000,0
2008-11-10,47.490002,47.490002,47.490002,47.490002,47.490002,0
2008-11-11,44.990002,44.990002,44.990002,44.990002,44.990002,0
2008-11-12,43.660000,43.660000,43.660000,43.660000,43.660000,0
2008-11-13,43.930000,43.930000,43.930000,43.930000,43.930000,0
2008-11-14,44.509998,44.509998,44.509998,44.509998,44.509998,0
2008-11-17,43.060001,43.060001,43.060001,43.060001,43.060001,0
2008-11-18,43.270000,43.270000,43.270000,43.270000,43.270000,0
2008-11-19,41.139999,41.139999,41.139999,41.139999,41.139999,0
2008-11-20,39.880001,39.880001,39.880001,39.880001,39.880001,0
2008-11-21,39.000000,39.000000,39.000000,39.000000,39.000000,0
2008-11-24,43.029999,43.029999,43.029999,43.029999,43.029999,0
2008-11-25,43.090000,43.090000,43.090000,43.090000,43.090000,0
2008-11-26,43.090000,43.090000,43.090000,43.090000,43.090000,0
2008-11-27,44.080002,44.080002,44.080002,44.080002,44.080002,0
2008-11-28,44.119999,44.119999,44.119999,44.119999,44.119999,0
2008-12-01,41.520000,41.520000,41.520000,41.520000,41.520000,0
2008-12-02,42.820000,42.820000,42.820000,42.820000,42.820000,0
2008-12-03,43.150002,43.150002,43.150002,43.150002,43.150002,0
2008-12-04,43.130001,43.130001,43.130001,43.130001,43.130001,0
2008-12-05,41.400002,41.400002,41.400002,41.400002,41.400002,0
2008-12-08,44.560001,44.560001,44.560001,44.560001,44.560001,0
2008-12-09,45.150002,45.150002,45.150002,45.150002,45.150002,0
2008-12-10,45.400002,45.400002,45.400002,45.400002,45.400002,0
2008-12-11,45.040001,45.040001,45.040001,45.040001,45.040001,0
2008-12-12,44.060001,44.060001,44.060001,44.060001,44.060001,0
2008-12-15,43.980000,43.980000,43.980000,43.980000,43.980000,0
2008-12-16,44.689999,44.689999,44.689999,44.689999,44.689999,0
2008-12-17,44.490002,44.490002,44.490002,44.490002,44.490002,0
2008-12-18,44.939999,44.939999,44.939999,44.939999,44.939999,0
2008-12-19,44.380001,44.380001,44.380001,44.380001,44.380001,0
2008-12-22,43.830002,43.830002,43.830002,43.830002,43.830002,0
2008-12-23,43.740002,43.740002,43.740002,43.740002,43.740002,0
2008-12-29,44.450001,44.450001,44.450001,44.450001,44.450001,0
2008-12-30,45.439999,45.439999,45.439999,45.439999,45.439999,0
2009-01-02,45.840000,46.980000,45.840000,46.980000,46.980000,292400
2009-01-05,47.470001,47.599998,46.790001,47.220001,47.220001,518994
2009-01-06,47.330002,48.250000,46.900002,47.610001,47.610001,902861
2009-01-07,47.200001,47.259998,46.450001,46.680000,46.680000,894349
2009-01-08,46.349998,46.400002,45.549999,46.099998,46.099998,1197024
2009-01-09,46.189999,46.580002,44.830002,45.139999,45.139999,757646
2009-01-12,44.950001,45.259998,44.480000,44.529999,44.529999,976484
2009-01-13,44.310001,44.330002,43.450001,43.840000,43.840000,942501
2009-01-14,44.000000,44.040001,41.380001,41.770000,41.770000,2051255
2009-01-15,41.919998,42.020000,40.599998,40.790001,40.790001,3625066
2009-01-16,41.669998,42.250000,41.150002,41.209999,41.209999,1327822
2009-01-19,41.599998,42.029999,40.139999,40.689999,40.689999,719851
2009-01-20,40.730000,41.400002,39.869999,40.070000,40.070000,1555068
2009-01-21,39.740002,40.750000,39.150002,40.240002,40.240002,1621358
2009-01-22,40.880001,41.209999,39.639999,39.910000,39.910000,1335152
2009-01-23,39.840000,39.840000,38.410000,39.360001,39.360001,1828761
2009-01-26,39.369999,41.310001,39.200001,40.869999,40.869999,1217277
2009-01-27,41.070000,41.160000,40.299999,40.830002,40.830002,1003856
2009-01-28,41.709999,42.810001,41.480000,42.639999,42.639999,1021988
2009-01-29,42.310001,42.520000,41.500000,41.849998,41.849998,1108049
2009-01-30,41.919998,42.070000,40.740002,40.970001,40.970001,1174291
2009-02-02,40.380001,40.700001,39.680000,40.360001,40.360001,696105
2009-02-03,40.639999,41.419998,39.900002,41.369999,41.369999,1346828
2009-02-04,41.439999,42.950001,41.340000,42.490002,42.490002,1328935
2009-02-05,41.730000,42.700001,41.490002,42.680000,42.680000,923615
2009-02-06,42.840000,43.970001,42.590000,43.910000,43.910000,1093860
2009-02-09,43.509998,44.259998,43.430000,44.099998,44.099998,1094437
2009-02-10,43.570000,43.900002,42.500000,42.500000,42.500000,1494207
2009-02-11,42.389999,42.849998,42.180000,42.810001,42.810001,1247441
2009-02-12,42.509998,42.520000,41.320000,41.610001,41.610001,1619070
2009-02-13,42.160000,42.599998,41.540001,41.720001,41.720001,980432
2009-02-16,41.400002,41.759998,41.180000,41.240002,41.240002,843074
2009-02-17,40.750000,40.750000,39.650002,39.799999,39.799999,1649263
2009-02-18,40.150002,40.150002,38.980000,39.720001,39.720001,1833482
2009-02-19,39.900002,40.349998,39.619999,39.830002,39.830002,1452903
2009-02-20,38.860001,38.930000,37.880001,37.880001,37.880001,2143795
2009-02-23,38.540001,38.849998,36.939999,37.160000,37.160000,2122720
2009-02-24,36.889999,37.119999,36.040001,36.810001,36.810001,1696242
2009-02-25,37.400002,37.549999,35.790001,36.290001,36.290001,1466937
2009-02-26,36.939999,37.680000,36.380001,37.270000,37.270000,2074288
2009-02-27,36.720001,36.759998,35.560001,36.310001,36.310001,1604203
2009-03-02,35.430000,35.680000,34.889999,34.910000,34.910000,1304651
2009-03-03,35.180000,35.490002,34.650002,34.799999,34.799999,1910068
2009-03-04,35.389999,36.779999,35.220001,36.779999,36.779999,1892627
2009-03-05,36.410000,36.410000,34.939999,34.950001,34.950001,2191590
2009-03-06,34.880001,35.599998,34.389999,34.669998,34.669998,1969817
2009-03-09,34.660000,35.000000,33.889999,34.869999,34.869999,1984834
2009-03-10,34.939999,36.910000,34.790001,36.689999,36.689999,1664155
2009-03-11,36.500000,37.720001,36.180000,37.000000,37.000000,2177625
2009-03-12,36.680000,37.520000,35.930000,37.430000,37.430000,1969634
2009-03-13,38.029999,38.250000,37.189999,37.439999,37.439999,1772889
2009-03-16,38.130001,38.369999,37.630001,38.240002,38.240002,1254780
2009-03-17,37.990002,38.200001,37.290001,37.680000,37.680000,1442362
2009-03-18,38.279999,38.400002,37.299999,37.720001,37.720001,999960
2009-03-19,38.150002,39.060001,37.799999,38.250000,38.250000,1866638
2009-03-20,37.930000,38.540001,37.830002,38.520000,38.520000,1766741
2009-03-23,39.189999,39.520000,38.730000,39.459999,39.459999,1630328
2009-03-24,39.950001,39.990002,39.200001,39.590000,39.590000,964505
2009-03-25,39.279999,40.270000,39.130001,39.910000,39.910000,2371387
2009-03-26,39.950001,40.259998,39.820000,40.220001,40.220001,1240924
2009-03-27,40.209999,40.330002,39.250000,39.709999,39.709999,865060
2009-03-30,38.820000,38.820000,37.619999,37.639999,37.639999,2627034
2009-03-31,38.000000,38.660000,37.820000,38.599998,38.599998,1655962
2009-04-01,38.459999,39.189999,37.750000,39.099998,39.099998,1406014
2009-04-02,39.910000,41.549999,39.900002,41.349998,41.349998,2176981
2009-04-03,40.980000,42.139999,40.950001,41.470001,41.470001,2068328
2009-04-06,41.860001,42.099998,40.689999,41.080002,41.080002,1262585
2009-04-07,41.290001,41.290001,40.369999,40.820000,40.820000,771573
2009-04-08,40.099998,41.349998,39.939999,41.220001,41.220001,1768458
2009-04-09,41.590000,42.599998,41.349998,42.400002,42.400002,986304
2009-04-14,42.209999,43.250000,42.169998,43.020000,43.020000,790987
2009-04-15,42.459999,43.049999,42.400002,42.970001,42.970001,1305177
2009-04-16,43.189999,43.830002,42.799999,43.490002,43.490002,1282268
2009-04-17,43.669998,44.240002,43.360001,44.119999,44.119999,1051523
2009-04-20,43.820000,44.070000,42.240002,42.410000,42.410000,1443294
2009-04-21,42.509998,42.900002,41.470001,42.500000,42.500000,1901006
2009-04-22,42.439999,43.400002,42.090000,43.400002,43.400002,1185101
2009-04-23,42.939999,43.500000,42.160000,42.880001,42.880001,3547622
2009-04-24,43.040001,44.130001,43.040001,44.130001,44.130001,2184085
2009-04-27,43.389999,44.500000,43.180000,44.330002,44.330002,1104593
2009-04-28,43.480000,43.869999,42.959999,43.500000,43.500000,1366608
2009-04-29,43.689999,44.500000,43.450001,44.380001,44.380001,4476782
2009-04-30,44.970001,45.630001,44.930000,45.000000,45.000000,2378621
2009-05-04,44.970001,45.860001,44.919998,45.810001,45.810001,3519371
2009-05-05,45.660000,46.020000,45.250000,45.299999,45.299999,1525016
2009-05-06,45.220001,46.150002,45.150002,45.570000,45.570000,1420252
2009-05-07,45.820000,46.450001,44.720001,44.869999,44.869999,1640537
2009-05-08,45.360001,46.349998,45.240002,45.930000,45.930000,1666254
2009-05-11,45.740002,45.740002,45.110001,45.450001,45.450001,763580
2009-05-12,45.160000,46.009998,45.020000,45.400002,45.400002,1135788
2009-05-13,45.439999,45.560001,43.970001,44.080002,44.080002,1977386
2009-05-14,44.230000,44.270000,43.439999,44.189999,44.189999,1285316
2009-05-15,44.450001,44.450001,43.700001,44.160000,44.160000,1455394
2009-05-18,43.750000,45.349998,43.480000,45.310001,45.310001,1537847
2009-05-19,45.709999,46.720001,45.660000,46.330002,46.330002,1929971
2009-05-20,46.310001,47.220001,46.290001,47.049999,47.049999,1099835
2009-05-21,46.410000,46.540001,45.529999,45.750000,45.750000,932876
2009-05-22,45.820000,46.340000,45.450001,45.900002,45.900002,1066592
2009-05-25,46.099998,46.110001,45.070000,45.970001,45.970001,1222832
2009-05-26,45.549999,46.639999,44.840000,46.490002,46.490002,2002892
2009-05-27,46.779999,46.990002,46.349998,46.660000,46.660000,1070193
2009-05-28,46.130001,46.549999,45.599998,46.070000,46.070000,1434111
2009-05-29,46.570000,46.750000,45.919998,46.049999,46.049999,1458327
2009-06-01,47.009998,48.150002,47.009998,47.990002,47.990002,952944
2009-06-02,47.700001,48.340000,47.639999,47.990002,47.990002,1103488
2009-06-03,47.980000,48.049999,47.029999,47.220001,47.220001,783775
2009-06-04,47.290001,47.790001,47.099998,47.259998,47.259998,1050652
2009-06-05,47.650002,48.200001,47.099998,47.349998,47.349998,1033679
2009-06-08,47.099998,47.099998,46.360001,46.689999,46.689999,858542
2009-06-09,47.080002,47.250000,46.500000,46.660000,46.660000,528298
2009-06-10,47.299999,47.919998,46.970001,47.180000,47.180000,1458952
2009-06-11,47.070000,47.799999,47.070000,47.639999,47.639999,733509
2009-06-12,47.410000,47.639999,47.099998,47.340000,47.340000,474655
2009-06-15,46.910000,46.910000,45.610001,45.639999,45.639999,1551041
2009-06-16,45.770000,46.040001,45.470001,45.619999,45.619999,917850
2009-06-17,45.509998,45.540001,44.450001,44.790001,44.790001,1989072
2009-06-18,44.970001,45.290001,44.529999,45.180000,45.180000,676917
2009-06-19,45.139999,45.520000,44.970001,45.200001,45.200001,548891
2009-06-22,45.230000,45.230000,43.750000,43.750000,43.750000,1175447
2009-06-23,43.759998,44.330002,43.590000,43.939999,43.939999,1336582
2009-06-24,44.110001,45.150002,43.849998,45.130001,45.130001,1210508
2009-06-25,44.860001,45.029999,44.049999,44.820000,44.820000,1096286
2009-06-26,45.000000,45.400002,44.349998,44.549999,44.549999,1179459
2009-06-29,44.500000,45.720001,44.470001,45.570000,45.570000,984454
2009-06-30,45.639999,45.750000,44.720001,44.750000,44.750000,1696788
2009-07-01,45.160000,45.980000,45.160000,45.810001,45.810001,1502031
2009-07-02,45.439999,45.439999,44.049999,44.049999,44.049999,2154386
2009-07-03,44.240002,44.240002,43.730000,43.860001,43.860001,836656
2009-07-06,43.450001,43.750000,43.009998,43.480000,43.480000,1023707
2009-07-07,43.549999,43.880001,42.820000,42.900002,42.900002,790096
2009-07-08,42.860001,43.209999,42.549999,42.700001,42.700001,838380
2009-07-09,43.009998,43.560001,42.980000,43.220001,43.220001,993395
2009-07-10,42.900002,43.330002,42.660000,42.700001,42.700001,1076105
2009-07-13,42.459999,44.130001,42.200001,44.130001,44.130001,1535685
2009-07-14,44.060001,44.799999,43.950001,44.669998,44.669998,1778305
2009-07-15,44.950001,46.020000,44.950001,46.020000,46.020000,1324867
2009-07-16,45.810001,46.630001,45.770000,46.240002,46.240002,1886248
2009-07-17,46.580002,46.810001,46.290001,46.470001,46.470001,1191534
2009-07-20,46.959999,47.230000,46.730000,46.939999,46.939999,1346683
2009-07-21,47.040001,47.980000,46.990002,47.549999,47.549999,1390811
2009-07-22,47.560001,47.919998,47.150002,47.759998,47.759998,1259754
2009-07-23,47.910000,49.070000,47.630001,48.980000,48.980000,2197822
2009-07-24,48.790001,49.480000,48.540001,48.790001,48.790001,2182768
2009-07-27,49.259998,49.560001,48.680000,49.009998,49.009998,1154511
2009-07-28,49.169998,49.500000,48.209999,48.209999,48.209999,1122034
2009-07-29,48.330002,49.540001,48.259998,49.209999,49.209999,1766824
2009-07-30,49.520000,50.360001,49.040001,50.009998,50.009998,1734146
2009-07-31,50.040001,50.270000,49.500000,49.830002,49.830002,1754004
2009-08-03,49.680000,51.000000,49.669998,50.650002,50.650002,2243324
2009-08-04,50.430000,50.650002,50.070000,50.580002,50.580002,1062979
2009-08-05,50.360001,50.889999,49.779999,49.930000,49.930000,1482532
2009-08-06,50.400002,50.730000,49.849998,50.169998,50.169998,1034484
2009-08-07,49.830002,51.160000,49.610001,50.959999,50.959999,1566068
2009-08-10,50.590000,50.730000,50.290001,50.549999,50.549999,787490
2009-08-11,50.619999,50.900002,48.660000,49.310001,49.310001,2152028
2009-08-12,49.400002,50.049999,49.040001,49.919998,49.919998,1544776
2009-08-13,50.080002,50.880001,50.020000,50.380001,50.380001,1346488
2009-08-14,50.480000,50.810001,49.360001,49.540001,49.540001,980294
2009-08-17,49.099998,49.119999,48.290001,48.549999,48.549999,1610444
2009-08-18,48.910000,48.970001,48.250000,48.950001,48.950001,1066652
2009-08-19,48.490002,49.000000,48.139999,48.820000,48.820000,1421135
2009-08-20,49.389999,49.700001,49.139999,49.540001,49.540001,1327702
2009-08-21,49.400002,51.119999,49.389999,50.970001,50.970001,1513350
2009-08-24,51.110001,51.619999,51.040001,51.450001,51.450001,1626558
2009-08-25,51.130001,52.000000,51.070000,51.820000,51.820000,1244764
2009-08-26,51.660000,52.000000,51.330002,51.470001,51.470001,1813217
2009-08-27,51.430000,51.689999,50.680000,51.040001,51.040001,929355
2009-08-28,51.480000,52.000000,51.369999,51.459999,51.459999,918050
2009-08-31,50.970001,51.259998,50.720001,50.959999,50.959999,883884
2009-09-01,51.330002,51.349998,49.570000,49.570000,49.570000,1706540
2009-09-02,49.740002,49.740002,49.099998,49.580002,49.580002,2160678
2009-09-03,49.709999,50.040001,49.250000,49.439999,49.439999,1024452
2009-09-04,49.730000,50.400002,49.730000,50.240002,50.240002,1203905
2009-09-07,50.680000,51.049999,50.599998,50.959999,50.959999,587013
2009-09-08,51.110001,51.330002,50.889999,51.110001,51.110001,603591
2009-09-09,50.950001,52.020000,50.849998,52.020000,52.020000,1123173
2009-09-10,52.290001,52.490002,51.740002,52.209999,52.209999,1191328
2009-09-11,52.430000,52.700001,52.279999,52.459999,52.459999,703552
2009-09-14,51.919998,52.459999,51.610001,52.430000,52.430000,2124095
2009-09-15,52.470001,52.689999,52.110001,52.500000,52.500000,1401817
2009-09-16,52.740002,53.310001,52.740002,53.169998,53.169998,1652319
2009-09-17,53.520000,53.599998,53.200001,53.450001,53.450001,1670264
2009-09-18,53.330002,53.730000,53.180000,53.200001,53.200001,1090262
2009-09-21,53.049999,53.049999,52.380001,52.889999,52.889999,1081079
2009-09-22,53.189999,53.630001,53.099998,53.250000,53.250000,670903
2009-09-23,53.230000,53.650002,52.919998,53.200001,53.200001,542370
2009-09-24,52.790001,53.549999,52.099998,52.290001,52.290001,1725585
2009-09-25,52.320000,52.389999,51.840000,52.070000,52.070000,1124958
2009-09-28,52.480000,53.480000,51.799999,53.480000,53.480000,1354021
2009-09-29,53.470001,53.720001,53.119999,53.320000,53.320000,1437312
2009-09-30,53.450001,53.549999,52.439999,52.860001,52.860001,1352455
2009-10-01,53.009998,53.400002,51.770000,51.770000,51.770000,1626870
2009-10-02,51.480000,51.650002,49.450001,51.000000,51.000000,2646093
2009-10-05,50.980000,51.430000,50.779999,51.410000,51.410000,844643
2009-10-06,51.720001,52.810001,51.540001,52.770000,52.770000,1455940
2009-10-07,52.580002,53.099998,52.470001,52.619999,52.619999,1304392
2009-10-08,53.389999,53.400002,52.869999,53.320000,53.320000,1107084
2009-10-09,53.160000,53.610001,52.939999,53.250000,53.250000,684425
2009-10-12,53.570000,54.250000,53.500000,53.959999,53.959999,1510932
2009-10-13,53.790001,53.970001,53.139999,53.310001,53.310001,1602601
2009-10-14,54.070000,54.700001,53.950001,54.599998,54.599998,1449504
2009-10-15,54.639999,54.740002,54.169998,54.400002,54.400002,1158007
2009-10-16,54.669998,54.900002,53.470001,53.599998,53.599998,2265504
2009-10-19,53.980000,54.610001,53.980000,54.590000,54.590000,913100
2009-10-20,54.779999,54.939999,54.150002,54.180000,54.180000,1317949
2009-10-21,54.459999,54.630001,53.529999,54.450001,54.450001,1188508
2009-10-22,53.580002,53.880001,53.299999,53.750000,53.750000,1865457
2009-10-23,54.310001,54.509998,53.459999,53.509998,53.509998,1540787
2009-10-26,53.930000,54.090000,52.459999,52.619999,52.619999,1839285
2009-10-27,52.669998,52.919998,52.060001,52.560001,52.560001,1027504
2009-10-28,52.360001,52.400002,51.240002,51.250000,51.250000,2382248
2009-10-29,51.080002,52.139999,50.950001,52.139999,52.139999,1614035
2009-10-30,52.070000,52.189999,50.340000,50.459999,50.459999,2114532
2009-11-02,50.599998,51.060001,50.119999,50.630001,50.630001,1566345
2009-11-03,50.139999,50.299999,49.549999,49.910000,49.910000,1577866
2009-11-04,50.380001,51.020000,50.360001,50.779999,50.779999,1612650
2009-11-05,50.279999,51.430000,49.980000,51.180000,51.180000,1768755
2009-11-06,51.119999,51.549999,50.299999,51.160000,51.160000,1183268
2009-11-09,51.820000,52.419998,51.740002,52.419998,52.419998,832025
2009-11-10,52.500000,52.700001,52.279999,52.389999,52.389999,872399
2009-11-11,52.830002,53.200001,52.669998,52.930000,52.930000,763268
2009-11-12,52.779999,53.400002,52.529999,52.840000,52.840000,1022342
2009-11-13,52.840000,53.180000,52.369999,53.090000,53.090000,886653
2009-11-16,53.669998,54.230000,53.439999,54.180000,54.180000,1770114
2009-11-17,53.990002,54.090000,53.740002,53.939999,53.939999,932885
2009-11-18,54.220001,54.500000,53.820000,54.000000,54.000000,1469306
2009-11-19,53.900002,54.009998,53.080002,53.180000,53.180000,1517895
2009-11-20,53.400002,53.570000,52.590000,52.810001,52.810001,1163539
2009-11-23,53.580002,54.320000,53.509998,54.130001,54.130001,996857
2009-11-24,53.610001,54.220001,53.599998,53.790001,53.790001,1305797
2009-11-25,54.299999,54.340000,53.650002,54.139999,54.139999,1084535
2009-11-26,53.720001,53.730000,52.200001,52.380001,52.380001,1792374
2009-11-27,51.619999,53.330002,51.570000,53.040001,53.040001,1925642
2009-11-30,53.299999,53.320000,52.279999,52.439999,52.439999,1133486
2009-12-01,53.169998,53.889999,53.169998,53.889999,53.889999,1049726
2009-12-02,53.840000,54.200001,53.660000,53.900002,53.900002,566068
2009-12-03,54.400002,54.590000,53.700001,53.799999,53.799999,840003
2009-12-04,53.590000,54.660000,53.369999,54.200001,54.200001,1233751
2009-12-07,53.939999,54.160000,53.610001,53.950001,53.950001,416164
2009-12-08,53.700001,54.169998,52.770000,53.000000,53.000000,1813342
2009-12-09,52.970001,53.770000,52.270000,52.610001,52.610001,1133694
2009-12-10,52.740002,53.470001,52.580002,53.270000,53.270000,969033
2009-12-11,53.590000,54.049999,53.590000,53.689999,53.689999,1200506
2009-12-14,54.299999,54.320000,53.880001,54.150002,54.150002,343484
2009-12-15,54.320000,54.330002,53.689999,54.189999,54.189999,569422
2009-12-16,54.209999,55.040001,54.209999,55.029999,55.029999,1670412
2009-12-17,54.689999,54.930000,54.389999,54.509998,54.509998,924557
2009-12-18,54.599998,55.020000,54.279999,54.349998,54.349998,904592
2009-12-21,54.770000,55.349998,54.509998,55.279999,55.279999,685117
2009-12-22,55.430000,55.790001,55.279999,55.480000,55.480000,1585297
2009-12-23,55.709999,55.849998,55.380001,55.599998,55.599998,713933
2009-12-28,56.040001,56.070000,55.779999,56.040001,56.040001,749119
2009-12-29,56.099998,56.200001,56.000000,56.049999,56.049999,609458
2009-12-30,55.950001,56.049999,55.490002,55.799999,55.799999,422457
2010-01-04,56.029999,56.400002,55.910000,56.400002,56.400002,1042358
2010-01-05,56.310001,56.490002,55.709999,56.230000,56.230000,720111
